series_event_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
319,5,,,22273,Tim Sauter,tim-sauter,,,,,,,feature,
319,6,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
319,7,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
319,8,,,7048,Dillon Kralovetz,dillon-kralovetz,,,,,,,feature,
319,9,,,3775,Chad Selk,chad-selk,,,,,,,feature,
319,10,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
319,11,,,6728,Derek Gress,darek-gress,,,,,,,feature,
319,12,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
319,13,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
319,14,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
319,15,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
319,16,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
319,17,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
319,18,,,null,Travis Stebane,travis-stebane,,,,,,,feature,
319,19,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
319,20,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
319,21,,,null,Jack Greenwood,jack-greenwood,,,,,,,feature,
319,22,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
319,23,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
319,24,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
319,25,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
320,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
320,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
320,3,,,22273,Tim Sauter,tim-sauter,,,,,,,feature,
320,4,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
320,5,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
320,6,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
320,7,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
320,8,,,13342,Johnny Sauter,johnny-sauter,,,,,,,feature,
320,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
320,10,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
320,11,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
320,12,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
320,13,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
320,14,,,16858,Mike Gunderson,mike-gunderson,,,,,,,feature,
320,15,,,6176,Dave Trute,david-trute,,,,,,,feature,
320,16,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
320,17,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
320,18,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
320,19,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
320,20,,,5320,Dan Lensing,dan-lensing,,,,,,,feature,
320,21,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
320,22,,,6728,Derek Gress,darek-gress,,,,,,,feature,
320,23,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
320,24,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
321,1,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
321,2,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
321,3,,,4200,Chris Wimmer,chris-wimmer,,,,,,,feature,
321,4,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
321,5,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
321,6,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
321,7,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
321,8,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
321,9,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
321,10,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
321,11,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
321,12,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
321,13,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
321,14,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
321,15,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
321,16,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
321,17,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
321,18,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
321,19,,,null,Mark Van,mark-van,,,,,,,feature,
321,20,,,18911,Rene Scheinoha,rene-scheinoha,,,,,,,feature,
321,21,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
321,22,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
321,23,,,22013,Terry Schoppenhorst,terry-schoppenhorst,,,,,,,feature,
321,24,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
322,1,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
322,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
322,3,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
322,4,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
322,5,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
322,6,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
322,7,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
322,8,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
322,9,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
322,10,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
322,11,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
322,12,,,null,Nick Mahlik,nick-mahlik,,,,,,,feature,
322,13,,,3775,Chad Selk,chad-selk,,,,,,,feature,
322,14,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
322,15,,,15955,Mark Mackesy,mark-mackesy,,,,,,,feature,
322,16,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
322,17,,,4002,Chris Brooks,chris-brooks,,,,,,,feature,
322,18,,,6728,Derek Gress,darek-gress,,,,,,,feature,
322,19,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
322,20,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
322,21,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
322,22,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
322,23,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
322,24,,,null,Jack Greenwood,jack-greenwood,,,,,,,feature,
323,1,,,5116,Dalton Zehr,dalton-zehr,,,,,,,feature,
323,2,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
323,3,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
323,4,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
323,5,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
323,6,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
323,7,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
323,8,,,6736,Derek Kraus,derek-kraus,,,,,,,feature,
323,9,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
323,10,,,12257,Jim Wenzel,james-wenzel,,,,,,,feature,
323,11,,,7046,Dillon Hammond,dillon-hammond,,,,,,,feature,
323,12,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
323,13,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
323,14,,,12161,"Jim Sauter, Jr.",jim-sauter-jr,,,,,,,feature,
323,15,,,11296,Jerry Brickner,jerry-brickner,,,,,,,feature,
323,16,,,20414,Ryan Hinner,ryan-hinner,,,,,,,feature,
323,17,,,null,Todd Handrick,todd-handrick,,,,,,,feature,
323,18,,,167,Adam Peschek,adam-paschek,,,,,,,feature,
323,19,,,15700,Lyle Nowak,lyle-nowak,,,,,,,feature,
324,1,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
324,2,,,5116,Dalton Zehr,dalton-zehr,,,,,,,feature,
324,3,,,2343,Bobby Kendall,bobby-kendall,,,,,,,feature,
324,4,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
324,5,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
324,6,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
324,7,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
324,8,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
324,9,,,18942,"Rich Bickle, Jr.",rich-bickle,,,,,,,feature,
324,10,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
324,11,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
324,12,,,7046,Dillon Hammond,dillon-hammond,,,,,,,feature,
324,13,,,5320,Dan Lensing,dan-lensing,,,,,,,feature,
324,14,,,17460,Natalie Decker,natalie-decker,,,,,,,feature,
324,15,,,12257,Jim Wenzel,james-wenzel,,,,,,,feature,
324,16,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
324,17,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
324,18,,,19001,"Rich Schumann, Jr.",rich-schumann-jr,,,,,,,feature,
324,19,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
325,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
325,2,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
325,3,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
325,4,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
325,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
325,6,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
325,7,,,5116,Dalton Zehr,dalton-zehr,,,,,,,feature,
325,8,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
325,9,,,5654,Darren Jackson,darren-jackson,,,,,,,feature,
325,10,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
325,11,,,6736,Derek Kraus,derek-kraus,,,,,,,feature,
325,12,,,7046,Dillon Hammond,dillon-hammond,,,,,,,feature,
325,13,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
325,14,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
325,15,,,12779,John Beale,john-beale,,,,,,,feature,
325,16,,,null,Tyler Radavich,tyler-radavich,,,,,,,feature,
325,17,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
325,18,,,14573,Kirby Kurth,kirby-kurth,,,,,,,feature,
326,1,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
326,2,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
326,3,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
326,4,,,null,Brad Tilton,brad-tilton,,,,,,,feature,
326,5,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
326,6,,,5116,Dalton Zehr,dalton-zehr,,,,,,,feature,
326,7,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
326,8,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
326,9,,,6736,Derek Kraus,derek-kraus,,,,,,,feature,
326,10,,,6384,Dean Lapointe,dean-lapointe,,,,,,,feature,
326,11,,,16803,Mike Egan,mike-egan,,,,,,,feature,
326,12,,,2880,Brian Hakala,brian-hakala,,,,,,,feature,
326,13,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
326,14,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
327,1,,,15647,Luke Fenhaus,luke-fenhaus,,,,,,,feature,
327,2,,,20392,Ryan Farrell,ryan-farrell,,,,,,,feature,
327,3,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
327,4,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
327,5,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
327,6,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
327,7,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
327,8,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
327,9,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
327,10,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
327,11,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
327,12,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
327,13,,,4638,Colin Reffner,colin-reffner,,,,,,,feature,
327,14,,,18851,Reagan May,reagan-may,,,,,,,feature,
327,15,,,16803,Mike Egan,mike-egan,,,,,,,feature,
328,1,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
328,2,,,20392,Ryan Farrell,ryan-farrell,,,,,,,feature,
328,3,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
328,4,,,15647,Luke Fenhaus,luke-fenhaus,,,,,,,feature,
328,5,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
328,6,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
328,7,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
328,8,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
328,9,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
328,10,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
328,11,,,21519,Steve Litchfeld,steve-lichtfeld,,,,,,,feature,
328,12,,,4638,Colin Reffner,colin-reffner,,,,,,,feature,
328,13,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
328,14,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
328,15,,,5654,Darren Jackson,darren-jackson,,,,,,,feature,
328,16,,,null,Tyler Radavich,tyler-radavich,,,,,,,feature,
328,17,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
328,18,,,10277,Jake Zellmer,jake-zellmer,,,,,,,feature,
328,19,,,18911,Rene Scheinoha,rene-scheinoha,,,,,,,feature,
328,20,,,18851,Reagan May,reagan-may,,,,,,,feature,
328,21,,,16803,Mike Egan,mike-egan,,,,,,,feature,
328,22,,,23955,Wyatt Blashe,wyatt-blashe,,,,,,,feature,
328,23,,,6600,Dennis Schmidt,dennis-schmidt,,,,,,,feature,
329,1,,,5116,Dalton Zehr,dalton-zehr,,,,,,,feature,
329,2,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
329,3,,,4638,Colin Reffner,colin-reffner,,,,,,,feature,
329,4,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
329,5,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
329,6,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
329,7,,,16617,Michael Sauter,michael-sauter,,,,,,,feature,
329,8,,,18851,Reagan May,reagan-may,,,,,,,feature,
329,9,,,20392,Ryan Farrell,ryan-farrell,,,,,,,feature,
329,10,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
329,11,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
329,12,,,4917,Curt Tillman,curt-tillman,,,,,,,feature,
329,13,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
329,14,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
329,15,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
329,16,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
330,1,,,20392,Ryan Farrell,ryan-farrell,,,,,,,feature,
330,2,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
330,3,,,3645,Casey Johnson,casey-johnson,,,,,,,feature,
330,4,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
330,5,,,16996,Mike Lichtfeld,mike-lichtfeld,,,,,,,feature,
330,6,,,4638,Colin Reffner,colin-reffner,,,,,,,feature,
330,7,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
330,8,,,12779,John Beale,john-beale,,,,,,,feature,
330,9,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
330,10,,,18851,Reagan May,reagan-may,,,,,,,feature,
330,11,,,6600,Dennis Schmidt,dennis-schmidt,,,,,,,feature,
330,12,,,4710,Corey Jankowski,corey-jankowski,,,,,,,feature,
330,13,,,109,Abe Bires,abe-bires,,,,,,,feature,
330,14,,,23233,Trevor Vandermolen,trevor-vandermolen,,,,,,,feature,
330,15,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
330,16,,,21204,Skylar Holzhausen,skylar-holzhausen,,,,,,,feature,
330,17,,,null,Shawn Grace,shawn-grace,,,,,,,feature,
330,18,,,22043,Thayran Rezin,thayran-rezin,,,,,,,feature,
331,1,,,12779,John Beale,john-beale,,,,,,,feature,
331,2,,,23166,Travis Volm,travis-volm,,,,,,,feature,
331,3,,,15647,Luke Fenhaus,luke-fenhaus,,,,,,,feature,
331,4,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
331,5,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
331,6,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
331,7,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
331,8,,,10746,Jay Vandergeest,jay-vandergeest,,,,,,,feature,
331,9,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
331,10,,,17088,Mike Olson Dorchester,mike-olson,,,,,,,feature,
331,11,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
331,12,,,null,Tyler Radavich,tyler-radavich,,,,,,,feature,
331,13,,,17535,Nathan Steif,nathan-steif,,,,,,,feature,
331,14,,,23958,Wyatt Brooks,wyatt-brooks,,,,,,,feature,
332,1,,,12779,John Beale,john-beale,,,,,,,feature,
332,2,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
332,3,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
332,4,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
332,5,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
332,6,,,4638,Colin Reffner,colin-reffner,,,,,,,feature,
332,7,,,15647,Luke Fenhaus,luke-fenhaus,,,,,,,feature,
332,8,,,2880,Brian Hakala,brian-hakala,,,,,,,feature,
332,9,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
332,10,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
332,11,,,5654,Darren Jackson,darren-jackson,,,,,,,feature,
332,12,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
332,13,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
332,14,,,10668,Jason Wells,jason-wells,,,,,,,feature,
332,15,,,4917,Curt Tillman,curt-tillman,,,,,,,feature,
333,1,,,13491,Jordan Thiel,jordan-thiel,,,,,,,feature,
333,2,,,12779,John Beale,john-beale,,,,,,,feature,
333,3,,,8670,Gabe Sommers,gabe-sommers,,,,,,,feature,
333,4,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
333,5,,,16617,Michael Sauter,michael-sauter,,,,,,,feature,
333,6,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
333,7,,,13750,Justin Mondeik,justin-mondeik,,,,,,,feature,
333,8,,,17874,Parker Retzlaff,parker-retzlaff,,,,,,,feature,
333,9,,,5654,Darren Jackson,darren-jackson,,,,,,,feature,
333,10,,,null,Tyler Radavich,tyler-radavich,,,,,,,feature,
333,11,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
333,12,,,2880,Brian Hakala,brian-hakala,,,,,,,feature,
333,13,,,109,Abe Bires,abe-bires,,,,,,,feature,
333,14,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
333,15,,,23147,Travis Sauter,travis-sauter,,,,,,,feature,
