unknown_file,unknown_file_name,best_distance,best_confidence,match_1_distance,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_distance,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_distance,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_distance,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_distance,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10025.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10025.jpg,54,very_low,54,beaver-dam-raceway_unknown-year_gary-dye_bob-bergeron_photo_001.jpg,beaver-dam-raceway,unknown-year,gary-dye,bob-bergeron,56,dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,57,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,60,141-speedway_unknown-year_unknown_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,unknown,unknown-photographer,61,141-speedway_unknown-year_steve-edler_dave-larson_post_001.jpg,141-speedway,unknown-year,steve-edler,dave-larson,beaver-dam-raceway,unknown-year,gary-dye,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10026.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10026.jpg,45,very_low,45,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,46,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,47,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,47,cedarburg-speedway_unknown-year_larry-ninneman_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,larry-ninneman,unknown-photographer,51,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,141-speedway,unknown-year,greg-herrmann,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10029.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10029.jpg,69,very_low,69,cedar-lake-arena_unknown-year_unknown-driver_unknown-photographer_photo_1.jpg,cedar-lake-arena,unknown-year,unknown-driver,unknown-photographer,73,cedar-lake-speedway_unknown-year_ron-jones_phil-dullinger_post_001.jpg,cedar-lake-speedway,unknown-year,ron-jones,phil-dullinger,76,beaver-dam-raceway_1976_jeff-stillman_michael-halbherr_post_001.jpg,beaver-dam-raceway,1976,jeff-stillman,michael-halbherr,76,cedar-lake-arena_unknown-year_bmara_unknown-photographer_photo_001.jpg,cedar-lake-arena,unknown-year,bmara,unknown-photographer,77,columbus-151-speedway_unknown-year_don-trapp_dennis-satorius_photo_001.jpg,columbus-151-speedway,unknown-year,don-trapp,dennis-satorius,cedar-lake-arena,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1003.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1003.jpg,78,very_low,78,dodge-county-fairgrounds_2018_troy-springborn_bob-greuel_photo_001.jpg,dodge-county-fairgrounds,2018,troy-springborn,bob-greuel,81,141-speedway_unknown-year_gary-stankevitz_joe-verdegan_post_001.jpg,141-speedway,unknown-year,gary-stankevitz,joe-verdegan,84,columbus-151-speedway_unknown-year_jim-berkevich_dennis-satorius_photo_001.jpg,columbus-151-speedway,unknown-year,jim-berkevich,dennis-satorius,86,beaver-dam-raceway_unknown-year_tim-haddy_dave-drews_photo_001.jpg,beaver-dam-raceway,unknown-year,tim-haddy,dave-drews,86,fox-ridge-speedway_unknown-year_danny-hanson_unknown-photographer_photo_001.jpg,fox-ridge-speedway,unknown-year,danny-hanson,unknown-photographer,dodge-county-fairgrounds,2018,troy-springborn,bob-greuel,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10032.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10032.jpg,59,very_low,59,141-speedway_unknown-year_dennis-dietzen_joe-slack_photo_001.jpg,141-speedway,unknown-year,dennis-dietzen,joe-slack,69,beaver-dam-raceway_unknown-year_gene-norenberg_unknown-photographer_photo_002.jpg,beaver-dam-raceway,unknown-year,gene-norenberg,unknown-photographer,70,141-speedway_unknown-year_horace-haufschildt_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,horace-haufschildt,unknown-photographer,70,adams-friendship-speedway_unknown-year_ron-beaman_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,ron-beaman,unknown-photographer,71,141-speedway_unknown-year_bill-drumm_joe-verdegan_post_001.jpg,141-speedway,unknown-year,bill-drumm,joe-verdegan,141-speedway,unknown-year,dennis-dietzen,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10034.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10034.jpg,69,very_low,69,dodge-county-fairgrounds_unknown-year_mike-mashl_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,mike-mashl,chad-tessman,76,141-speedway_2026_cody-schroeder_throttle-shots-photography_photo_111.jpg,141-speedway,2026,cody-schroeder,throttle-shots-photography,76,capital-super-speedway_unknown-year_spike-thiel_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,spike-thiel,pat-heaney,77,dodge-county-fairgrounds_unknown-year_brian-pfitzinger_chad-tessman_post_001.jpg,dodge-county-fairgrounds,unknown-year,brian-pfitzinger,chad-tessman,78,capital-super-speedway_unknown-year_randy-ross_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,randy-ross,pat-heaney,dodge-county-fairgrounds,unknown-year,mike-mashl,chad-tessman,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10035.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10035.jpg,49,very_low,49,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,52,capital-super-speedway_unknown-year_mike-miller_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,mike-miller,unknown-photographer,54,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,55,adams-friendship-speedway_unknown-year_francis-bolwig_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,francis-bolwig,unknown-photographer,55,cedarburg-speedway_unknown-year_larry-ninneman_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,larry-ninneman,unknown-photographer,141-speedway,unknown-year,greg-herrmann,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10036.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10036.jpg,56,very_low,56,columbus-151-speedway_unknown-year_john-ziegler_unknown-photographer_photo_5968.jpg,columbus-151-speedway,unknown-year,john-ziegler,unknown-photographer,58,141-speedway_unknown-year_kevin-danley_joe-slack_photo_001.jpg,141-speedway,unknown-year,kevin-danley,joe-slack,58,beaver-dam-raceway_unknown-year_unknown_joe-slack_photo_001.jpg,beaver-dam-raceway,unknown-year,unknown,joe-slack,63,beaver-dam-raceway_unknown-year_unknown_joe-slack_photo_003.jpg,beaver-dam-raceway,unknown-year,unknown,joe-slack,65,beaver-dam-raceway_1976_jim-moulis_michael-halbherr-ii_post_001.jpg,beaver-dam-raceway,1976,jim-moulis,michael-halbherr-ii,columbus-151-speedway,unknown-year,john-ziegler,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10038.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10038.jpg,65,very_low,65,columbus-151-speedway_unknown-year_rich-bickle-sr_unknown-photographer_photo_5971.jpg,columbus-151-speedway,unknown-year,rich-bickle-sr,unknown-photographer,66,adams-friendship-speedway_unknown-year_floyd-fairfield_unknown-photographer_photo_001.jpg,adams-friendship-speedway,unknown-year,floyd-fairfield,unknown-photographer,66,dells-motor-speedway_1987_tom-carlson_bob-schneider_photo_001.jpg,dells-motor-speedway,1987,tom-carlson,bob-schneider,67,capital-super-speedway_1984_jim-back_al-fortner_photo_001.jpg,capital-super-speedway,1984,jim-back,al-fortner,69,141-speedway_unknown-year_crash_joe-slack_photo_001.jpg,141-speedway,unknown-year,crash,joe-slack,columbus-151-speedway,unknown-year,rich-bickle-sr,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10039.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10039.jpg,59,very_low,59,cedarburg-speedway_1965_chuck-uttech_michael-halbherr_photo_333.jpg,cedarburg-speedway,1965,chuck-uttech,michael-halbherr,60,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,60,141-speedway_unknown-year_al-goetsch_joe-slack_photo_001.jpg,141-speedway,unknown-year,al-goetsch,joe-slack,60,141-speedway_unknown-year_scott-volbrecht_joe-slack_photo_001.jpg,141-speedway,unknown-year,scott-volbrecht,joe-slack,62,columbus-151-speedway_unknown-year_jim-berkevich_dennis-satorius_photo_001.jpg,columbus-151-speedway,unknown-year,jim-berkevich,dennis-satorius,cedarburg-speedway,1965,chuck-uttech,michael-halbherr,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1004.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1004.jpg,75,very_low,75,abc-raceway_unknown-year_ken-truscott_rats-racing_post_001.jpg,abc-raceway,unknown-year,ken-truscott,rats-racing,77,141-speedway_unknown-year_unknown-driver_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,80,amherst-speedway_2013_unknown-driver_penny-orlofsk_photo_228.jpg,amherst-speedway,2013,unknown-driver,penny-orlofsk,80,cedar-lake-speedway_unknown-year_punky-manor_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,punky-manor,unknown-photographer,81,brown-county-speedway_unknown-year_red-bedell_joe-slack_post_001.jpg,brown-county-speedway,unknown-year,red-bedell,joe-slack,abc-raceway,unknown-year,ken-truscott,rats-racing,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10041.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10041.jpg,12,high_possible_duplicate,12,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,43,141-speedway_unknown-year_jallen-check_unknown-photographer_photo_302.jpg,141-speedway,unknown-year,jallen-check,unknown-photographer,59,141-speedway_unknown-year_checkered-flag_joe-slack_photo_001.jpg,141-speedway,unknown-year,checkered-flag,joe-slack,60,141-speedway_unknown-year_john-born_joe-slack_photo_001.jpg,141-speedway,unknown-year,john-born,joe-slack,61,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,141-speedway,unknown-year,unknown,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10042.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10042.jpg,54,very_low,54,141-speedway_unknown-year_speedway-sportsman-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,55,141-speedway_unknown-year_unknown_joe-slack_photo_010.jpg,141-speedway,unknown-year,unknown,joe-slack,57,141-speedway_unknown-year_gil-wagner_joe-slack_photo_001.jpg,141-speedway,unknown-year,gil-wagner,joe-slack,62,141-speedway_unknown-year_butch-wondra_joe-slack_photo_001.jpg,141-speedway,unknown-year,butch-wondra,joe-slack,64,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,141-speedway,unknown-year,speedway-sportsman-joe-slack-phot,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10044.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10044.jpg,56,very_low,56,141-speedway_unknown-year_unknown-driver_joe-slack_photo_005.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,59,141-speedway_unknown-year_randy-rasmussen_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-rasmussen,joe-slack,62,dodge-county-fairgrounds_2014_aaron-falbe_leader-photography_photo_001.jpg,dodge-county-fairgrounds,2014,aaron-falbe,leader-photography,64,brown-county-speedway_unknown-year_larry-duford_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,larry-duford,pete-vercauteren,64,capital-super-speedway_unknown-year_dave-watson_pete-vercauteren_photo_001.jpg,capital-super-speedway,unknown-year,dave-watson,pete-vercauteren,141-speedway,unknown-year,unknown-driver,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10045.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10045.jpg,66,very_low,66,cedarburg-speedway_1979_unknown-driver_glen-harper_post_001.jpg,cedarburg-speedway,1979,unknown-driver,glen-harper,68,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,69,beaver-dam-raceway_2012_aaron-muhle_wi-dirt-racin_photo_001.jpg,beaver-dam-raceway,2012,aaron-muhle,wi-dirt-racin,71,cedarburg-speedway_unknown-year_jerry-kindler_pat-heaney_post_001.jpg,cedarburg-speedway,unknown-year,jerry-kindler,pat-heaney,71,cedarburg-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,unknown-driver,unknown-photographer,cedarburg-speedway,1979,unknown-driver,glen-harper,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10047.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10047.jpg,73,very_low,73,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_021.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,74,141-speedway_unknown-year_randy-markwardt_joe-slack_photo_001.jpg,141-speedway,unknown-year,randy-markwardt,joe-slack,74,dells-motor-speedway_unknown-year_greg-herrmann_bob-schafer_photo_011.jpg,dells-motor-speedway,unknown-year,greg-herrmann,bob-schafer,81,beaver-dam-raceway_unknown-year_unknown-driver_unknown-photographer_photo_2511.jpg,beaver-dam-raceway,unknown-year,unknown-driver,unknown-photographer,82,darlington-speedway_1968_harold-picha_ron-thruman_post_001.jpg,darlington-speedway,1968,harold-picha,ron-thruman,columbus-151-speedway,unknown-year,dean-schultz,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10048.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10048.jpg,43,very_low,43,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,52,141-speedway_unknown-year_unknown-driver_joe-slack_photo_006.jpg,141-speedway,unknown-year,unknown-driver,joe-slack,55,141-speedway_unknown-year_al-goetsch_joe-slack_photo_001.jpg,141-speedway,unknown-year,al-goetsch,joe-slack,56,cedarburg-speedway_unknown-year_frank-smith_roger-berndt_post_001.jpg,cedarburg-speedway,unknown-year,frank-smith,roger-berndt,57,cedarburg-speedway_unknown-year_larry-ninneman_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,larry-ninneman,unknown-photographer,141-speedway,unknown-year,greg-herrmann,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10049.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10049.jpg,54,very_low,54,141-speedway_1985_dave-gracyalny_joe-slack_post_001.jpg,141-speedway,1985,dave-gracyalny,joe-slack,55,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,56,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,56,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,59,141-speedway_unknown-year_sportsman_joe-slack_photo_001.jpg,141-speedway,unknown-year,sportsman,joe-slack,141-speedway,1985,dave-gracyalny,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1005.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1005.jpg,79,very_low,79,dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,85,beaver-dam-raceway_unknown-year_bruce-wesley_darell-olson_post_001.jpg,beaver-dam-raceway,unknown-year,bruce-wesley,darell-olson,85,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,86,dells-motor-speedway_1981_jim-weber_don-besch_photo_001.jpg,dells-motor-speedway,1981,jim-weber,don-besch,88,141-speedway_1976_jj-smith_dick-jepsen_photo_001.jpg,141-speedway,1976,jj-smith,dick-jepsen,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10050.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10050.jpg,54,very_low,54,capital-super-speedway_unknown-year_mike-langsdorf_kevin-wisniewski_post_001.jpg,capital-super-speedway,unknown-year,mike-langsdorf,kevin-wisniewski,58,141-speedway_unknown-year_kevin-danley_joe-slack_photo_001.jpg,141-speedway,unknown-year,kevin-danley,joe-slack,59,columbus-151-speedway_unknown-year_jug-hur_charlie-spry_post_001.jpg,columbus-151-speedway,unknown-year,jug-hur,charlie-spry,60,141-speedway_unknown-year_mike-springstroh_joe-verdegan_post_001.jpg,141-speedway,unknown-year,mike-springstroh,joe-verdegan,60,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,capital-super-speedway,unknown-year,mike-langsdorf,kevin-wisniewski,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10051.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10051.jpg,54,very_low,54,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,54,141-speedway_unknown-year_speedway-checkered-joe-slack-phot_joe-slack_photo_001.jpg,141-speedway,unknown-year,speedway-checkered-joe-slack-phot,joe-slack,57,141-speedway_unknown-year_randy-rahn_joe-verdegan_post_001.jpg,141-speedway,unknown-year,randy-rahn,joe-verdegan,58,141-speedway_unknown-year_gene-steinfeldt_joe-slack_photo_001.jpg,141-speedway,unknown-year,gene-steinfeldt,joe-slack,58,141-speedway_unknown-year_greg-herrmann_joe-slack_photo_001.jpg,141-speedway,unknown-year,greg-herrmann,joe-slack,141-speedway,unknown-year,russ-wagner,unknown-photographer,,,,,,,
