unknown_file,unknown_file_name,best_score,best_confidence,match_1_score,match_1_file_name,match_1_track_slug,match_1_year,match_1_driver_slug,match_1_photographer_slug,match_2_score,match_2_file_name,match_2_track_slug,match_2_year,match_2_driver_slug,match_2_photographer_slug,match_3_score,match_3_file_name,match_3_track_slug,match_3_year,match_3_driver_slug,match_3_photographer_slug,match_4_score,match_4_file_name,match_4_track_slug,match_4_year,match_4_driver_slug,match_4_photographer_slug,match_5_score,match_5_file_name,match_5_track_slug,match_5_year,match_5_driver_slug,match_5_photographer_slug,suggested_track_slug,suggested_year,suggested_driver_slug,suggested_photographer_slug,review_action,final_track_slug,final_year,final_driver_slug,final_photographer_slug,final_file_name,notes
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10166.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10166.jpg,0.8488,medium,0.8488,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8293,capital-super-speedway_Unknown-year_ken-lund_doug-schoebel_post_001.jpg,capital-super-speedway,Unknown-year,ken-lund,doug-schoebel,0.8253,capital-super-speedway_unknown-year_larry-detjens_unknown-photographer_photo_001 (2).jpg,capital-super-speedway,unknown-year,larry-detjens,unknown-photographer,0.8238,dells-motor-speedway_unknown-year_john-scott_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,john-scott,unknown-photographer,0.822,capital-super-speedway_unknown-year_unknown-driver_bob-schafer_photo_14149.jpg,capital-super-speedway,unknown-year,unknown-driver,bob-schafer,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10167.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10167.jpg,0.8408,medium,0.8408,chilton-speedway_unknown-year_john-born_unknown-photographer_photo_002.jpg,chilton-speedway,unknown-year,john-born,unknown-photographer,0.8397,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8338,141-speedway_unknown-year_al-goetsch_joe-slack_photo_001.jpg,141-speedway,unknown-year,al-goetsch,joe-slack,0.8301,dells-motor-speedway_unknown-year_gordie-platt_bob-schafer_photo_14125.jpg,dells-motor-speedway,unknown-year,gordie-platt,bob-schafer,0.8294,columbus-151-speedway_unknown-year_scott-broughton_blaser_photo_001.jpg,columbus-151-speedway,unknown-year,scott-broughton,blaser,chilton-speedway,unknown-year,john-born,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10168.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10168.jpg,0.8267,low_clue,0.8267,columbus-151-speedway_unknown-year_russ-lange_j&d_photo_001.jpg,columbus-151-speedway,unknown-year,russ-lange,j&d,0.8128,capital-super-speedway_unknown-year_steve-moll_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,steve-moll,pat-heaney,0.8099,capital-super-speedway_unknown-year_scott-hansen_bob-elman_photo_001.jpg,capital-super-speedway,unknown-year,scott-hansen,bob-elman,0.8092,capital-super-speedway_unknown-year_al-schill_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,al-schill,unknown-photographer,0.8089,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,columbus-151-speedway,unknown-year,russ-lange,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10169.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10169.jpg,0.7833,low_clue,0.7833,141-speedway_unknown-year_jim-belling_dennis-satorius_post_001.jpg,141-speedway,unknown-year,jim-belling,dennis-satorius,0.7792,columbus-151-speedway_unknown-year_lyle-phillips_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,lyle-phillips,unknown-photographer,0.7778,dells-motor-speedway_unknown-year_jerry-eckhardt_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,jerry-eckhardt,kurt-luoma,0.7755,capital-super-speedway_unknown-year_unknown-driver_unknown-photographer_photo_4814.jpg,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,0.7741,elko-speedway_unknown-year_steve-burgess_unknown-photographer_photo_012.jpg,elko-speedway,unknown-year,steve-burgess,unknown-photographer,141-speedway,unknown-year,jim-belling,dennis-satorius,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1017.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1017.jpg,0.5646,very_low,0.5646,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_021.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,0.4686,capital-super-speedway_unknown-year_unknown-driver_ron-thruman_post_001.jpg,capital-super-speedway,unknown-year,unknown-driver,ron-thruman,0.4663,beaver-dam-raceway_2022_doyle-buzzel_unknown-photographer_photo_001.jpg,beaver-dam-raceway,2022,doyle-buzzel,unknown-photographer,0.4449,dells-motor-speedway_unknown-year_john-ziegler_unknown-photographer_photo_1342.jpg,dells-motor-speedway,unknown-year,john-ziegler,unknown-photographer,0.4444,eau-claire-speedway_unknown-year_eau-claire-speedwunknown-driver_unknown-photographer_photo_001.jpg,eau-claire-speedway,unknown-year,eau-claire-speedwunknown-driver,unknown-photographer,columbus-151-speedway,unknown-year,dean-schultz,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10171.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10171.jpg,0.8045,low_clue,0.8045,dells-motor-speedway_unknown-year_ron-breese_bob-schafer_photo_13674.jpg,dells-motor-speedway,unknown-year,ron-breese,bob-schafer,0.7993,141-speedway_2003_unknown-driver_joe-slack_post_001.jpg,141-speedway,2003,unknown-driver,joe-slack,0.7923,columbus-151-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,columbus-151-speedway,unknown-year,unknown-driver,unknown-photographer,0.79,dells-motor-speedway_unknown-year_unknown-driver_bob-schafer_photo_13535.jpg,dells-motor-speedway,unknown-year,unknown-driver,bob-schafer,0.7898,141-speedway_unknown-year_derek-rosek_joe-verdegan_post_001.jpg,141-speedway,unknown-year,derek-rosek,joe-verdegan,dells-motor-speedway,unknown-year,ron-breese,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10172.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10172.jpg,0.8755,medium,0.8755,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8628,capital-super-speedway_unknown-year_steve-reeck_pat-heaney_post_001.jpg,capital-super-speedway,unknown-year,steve-reeck,pat-heaney,0.8622,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.862,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8601,dells-motor-speedway_unknown-year_dick-forbush_bob-schafer_photo_14137.jpg,dells-motor-speedway,unknown-year,dick-forbush,bob-schafer,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10173.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10173.jpg,0.8879,medium,0.8879,141-speedway_unknown-year_rod-wheeler_joe-slack_post_001.jpg,141-speedway,unknown-year,rod-wheeler,joe-slack,0.8862,141-speedway_1985_brian-reif_joe-slack_post_001.jpg,141-speedway,1985,brian-reif,joe-slack,0.8784,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,0.8765,141-speedway_unknown-year_ray-schmoeker_joe-slack_photo_001.jpg,141-speedway,unknown-year,ray-schmoeker,joe-slack,0.8683,141-speedway_unknown-year_russ-wagner_unknown-photographer_photo_002.jpg,141-speedway,unknown-year,russ-wagner,unknown-photographer,141-speedway,unknown-year,rod-wheeler,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10174.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10174.jpg,0.832,low_clue,0.832,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,0.8302,capital-super-speedway_1975_dave-evans_mike-napierala_photo_001.jpg,capital-super-speedway,1975,dave-evans,mike-napierala,0.8267,brown-county-speedway_unknown-year_chris-duquaines_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,chris-duquaines,bob-bergeron,0.8242,141-speedway_1985_darrell-massart_joe-slack_post_001.jpg,141-speedway,1985,darrell-massart,joe-slack,0.8223,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10175.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10175.jpg,0.8483,medium,0.8483,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8334,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8322,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8286,141-speedway_unknown-year_mark-vandenboogard_joe-slack_photo_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8283,chilton-speedway_unknown-year_john-born_unknown-photographer_photo_002.jpg,chilton-speedway,unknown-year,john-born,unknown-photographer,141-speedway,unknown-year,mark-vandenboogard,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10178.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10178.jpg,0.9771,very_high,0.9771,141-speedway_unknown-year_chris-price_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,chris-price,unknown-photographer,0.885,141-speedway_unknown-year_jim-pitzen_joe-slack_post_001.jpg,141-speedway,unknown-year,jim-pitzen,joe-slack,0.8605,central-state-speedway_unknown-year_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,john-bell,unknown-photographer,0.8593,dells-motor-speedway_unknown-year_jim-back_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,jim-back,kurt-luoma,0.8563,brown-county-speedway_1974_tom-nesbitt_bob-bergeron_photo_001.jpg,brown-county-speedway,1974,tom-nesbitt,bob-bergeron,141-speedway,unknown-year,chris-price,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10179.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10179.jpg,0.8394,low_clue,0.8394,cedar-lake-speedway_unknown-year_rick-egersdorf_unknown-photographer_photo_003.jpg,cedar-lake-speedway,unknown-year,rick-egersdorf,unknown-photographer,0.8373,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8343,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8335,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8311,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,cedar-lake-speedway,unknown-year,rick-egersdorf,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1018.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1018.jpg,0.4834,very_low,0.4834,columbus-151-speedway_unknown-year_dean-schultz_j&d_photo_021.jpg,columbus-151-speedway,unknown-year,dean-schultz,j&d,0.4124,capital-super-speedway_unknown-year_unknown-driver_ron-thruman_post_001.jpg,capital-super-speedway,unknown-year,unknown-driver,ron-thruman,0.3971,adams-friendship-speedway_unknown-year_unknown-driver_charlie-spry_photo_001.jpg,adams-friendship-speedway,unknown-year,unknown-driver,charlie-spry,0.3918,cedar-lake-speedway_unknown-year_cedar-lake-speedwa_unknown-photographer_photo_003.jpg,cedar-lake-speedway,unknown-year,cedar-lake-speedwa,unknown-photographer,0.3806,capital-super-speedway_unknown-year_larry-schuler_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,larry-schuler,unknown-photographer,columbus-151-speedway,unknown-year,dean-schultz,j&d,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10180.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10180.jpg,0.8309,low_clue,0.8309,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8299,141-speedway_unknown-year_gary-stankevitz_unknown-photographer_photo_101.jpg,141-speedway,unknown-year,gary-stankevitz,unknown-photographer,0.8224,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8203,capital-super-speedway_unknown-year_unknown-driver_unknown-photographer_photo_4814.jpg,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,0.8178,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_001.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10181.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10181.jpg,0.8098,low_clue,0.8098,elko-speedway_1978_harry-bahr_unknown-photographer_photo_001.jpg,elko-speedway,1978,harry-bahr,unknown-photographer,0.8004,brown-county-speedway_unknown-year_bobby-schmelzer_pat-heaney_post_001.jpg,brown-county-speedway,unknown-year,bobby-schmelzer,pat-heaney,0.7982,capital-super-speedway_1977_john-boegeman_mark-vanveghel_photo_001.jpg,capital-super-speedway,1977,john-boegeman,mark-vanveghel,0.7948,brown-county-speedway_unknown-year_ken-walton_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,ken-walton,unknown-photographer,0.7886,dells-motor-speedway_unknown-year_ken-matthews_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ken-matthews,john-alft,elko-speedway,1978,harry-bahr,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10182.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10182.jpg,0.8186,low_clue,0.8186,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,0.8063,brown-county-speedway_unknown-year_tom-greenlee_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,tom-greenlee,unknown-photographer,0.8049,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8026,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.7993,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10183.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10183.jpg,0.8397,low_clue,0.8397,dells-motor-speedway_unknown-year_kevin nuttleman_bob-schafer_photo_13563.jpg,dells-motor-speedway,unknown-year,kevin nuttleman,bob-schafer,0.8307,dells-motor-speedway_unknown-year_dick-forbush_bob-schafer_photo_14137.jpg,dells-motor-speedway,unknown-year,dick-forbush,bob-schafer,0.8227,dells-motor-speedway_unknown-year_ken-matthews_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ken-matthews,john-alft,0.8227,elko-speedway_unknown-year_steve-burgess_unknown-photographer_photo_101.jpg,elko-speedway,unknown-year,steve-burgess,unknown-photographer,0.8184,cedar-lake-speedway_1990_larry-stockwell_bob-schafer_photo_12605.jpg,cedar-lake-speedway,1990,larry-stockwell,bob-schafer,dells-motor-speedway,unknown-year,kevin nuttleman,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10184.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10184.jpg,0.8143,low_clue,0.8143,capital-super-speedway_unknown-year_unknown-driver_unknown-photographer_photo_4814.jpg,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,0.807,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8058,capital-super-speedway_unknown-year_joe-shear_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,joe-shear,unknown-photographer,0.8051,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8047,capital-super-speedway_unknown-year_john-ziegler_bob-elman_photo_007.jpg,capital-super-speedway,unknown-year,john-ziegler,bob-elman,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10185.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10185.jpg,0.8238,low_clue,0.8238,capital-super-speedway_unknown-year_randy-sweet_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,randy-sweet,unknown-photographer,0.8146,dells-motor-speedway_1989_ken-christensen_bob-schafer_photo_13777.jpg,dells-motor-speedway,1989,ken-christensen,bob-schafer,0.8128,elko-speedway_unknown-year_john-lemke_unknown-photographer_photo_001.jpg,elko-speedway,unknown-year,john-lemke,unknown-photographer,0.8118,dells-motor-speedway_unknown-year_ken-matthews_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ken-matthews,john-alft,0.8106,dells-motor-speedway_1975_dick-trickle_unknown-photographer_photo_001.jpg,dells-motor-speedway,1975,dick-trickle,unknown-photographer,capital-super-speedway,unknown-year,randy-sweet,unknown-photographer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10186.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10186.jpg,0.8186,low_clue,0.8186,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8127,eldora-speedway_unknown-year_jim-vandenberg_john-lafrentz_photo_001.jpg,eldora-speedway,unknown-year,jim-vandenberg,john-lafrentz,0.8119,capital-super-speedway_unknown-year_conrad-morgan_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,conrad-morgan,unknown-photographer,0.8117,141-speedway_unknown-year_larry-walter_joe-slack_photo_001.jpg,141-speedway,unknown-year,larry-walter,joe-slack,0.8116,dells-motor-speedway_unknown-year_mike-langsdorf_kevin-wisniewski_post_001.jpg,dells-motor-speedway,unknown-year,mike-langsdorf,kevin-wisniewski,141-speedway,1985,roy-powless,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10187.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10187.jpg,0.7901,low_clue,0.7901,dells-motor-speedway_unknown-year_ron-beyer_john-alft_post_001.jpg,dells-motor-speedway,unknown-year,ron-beyer,john-alft,0.7677,brown-county-speedway_unknown-year_mj-mcbride_unknown-photographer_photo_001.jpg,brown-county-speedway,unknown-year,mj-mcbride,unknown-photographer,0.7611,141-speedway_unknown-year_jim-belling_dennis-satorius_post_001.jpg,141-speedway,unknown-year,jim-belling,dennis-satorius,0.7563,brown-county-speedway_unknown-year_ray-gumieny_joe-slack_photo_001.jpg,brown-county-speedway,unknown-year,ray-gumieny,joe-slack,0.7534,capital-super-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (3).jpg,capital-super-speedway,unknown-year,unknown-driver,unknown-photographer,dells-motor-speedway,unknown-year,ron-beyer,john-alft,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10188.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10188.jpg,0.8389,low_clue,0.8389,141-speedway_unknown-year_mike-akright_joe-slack_photo_001.jpg,141-speedway,unknown-year,mike-akright,joe-slack,0.8302,dells-motor-speedway_1981_george-dukas_don-besch_photo_001.jpg,dells-motor-speedway,1981,george-dukas,don-besch,0.8153,brown-county-speedway_unknown-year_russ-peterson_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,russ-peterson,joe-verdegan,0.8151,141-speedway_unknown-year_jack-hardy_unknown-photographer_photo_001.jpg,141-speedway,unknown-year,jack-hardy,unknown-photographer,0.8124,brown-county-speedway_unknown-year_mj-mcbride_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,mj-mcbride,pete-vercauteren,141-speedway,unknown-year,mike-akright,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1019.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_1019.jpg,0.7629,very_low,0.7629,elko-speedway_unknown-year_elko-speedway-troy-powers-pos_troy-powers_post_001.jpg,elko-speedway,unknown-year,elko-speedway-troy-powers-pos,troy-powers,0.7336,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_004.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,0.7294,dodge-county-fairgrounds_2025_tony-wedelstadt_derek-sabourin_photo_001.jpg,dodge-county-fairgrounds,2025,tony-wedelstadt,derek-sabourin,0.7281,amherst-speedway_2013_unknown-driver_unknown-photographer_photo_224.jpg,amherst-speedway,2013,unknown-driver,unknown-photographer,0.7154,beaver-dam-raceway_2025_unknown-driver_derek-sabourin_photo_001.jpg,beaver-dam-raceway,2025,unknown-driver,derek-sabourin,elko-speedway,unknown-year,elko-speedway-troy-powers-pos,troy-powers,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10192.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10192.jpg,0.8829,medium,0.8829,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8702,brown-county-speedway_unknown-year_gordie-sannes_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,gordie-sannes,joe-verdegan,0.8674,brown-county-speedway_unknown-year_roger-trapp_pete-vercauteren_photo_001.jpg,brown-county-speedway,unknown-year,roger-trapp,pete-vercauteren,0.864,columbus-151-speedway_unknown-year_scott-broughton_blaser_photo_001.jpg,columbus-151-speedway,unknown-year,scott-broughton,blaser,0.8623,columbus-151-speedway_unknown-year_dick-peardot_bob-schafer_photo_13750.jpg,columbus-151-speedway,unknown-year,dick-peardot,bob-schafer,141-speedway,1985,roy-powless,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10194.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10194.jpg,0.8486,medium,0.8486,central-state-speedway_1985_ray-tenut_bob-schafer_photo_001.jpg,central-state-speedway,1985,ray-tenut,bob-schafer,0.8475,columbus-151-speedway_1981_tom-pirkel_unknown-credit_photo_001.jpg,columbus-151-speedway,1981,tom-pirkel,unknown-credit,0.8471,brown-county-speedway_unknown-year_russ-peterson_joe-verdegan_post_001.jpg,brown-county-speedway,unknown-year,russ-peterson,joe-verdegan,0.8436,dells-motor-speedway_unknown-year_pat-griffin_kurt-luoma_photo_001.jpg,dells-motor-speedway,unknown-year,pat-griffin,kurt-luoma,0.8388,dells-motor-speedway_unknown-year_george-olson_bob-schafer_photo_332.jpg,dells-motor-speedway,unknown-year,george-olson,bob-schafer,central-state-speedway,1985,ray-tenut,bob-schafer,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10196.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10196.jpg,0.845,medium,0.845,141-speedway_unknown-year_mark-vandenboogard_joe-slack_post_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8434,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8371,capital-super-speedway_unknown-year_bryan-reffner_al-fortner_photo_001.jpg,capital-super-speedway,unknown-year,bryan-reffner,al-fortner,0.837,141-speedway_unknown-year_mark-vandenboogard_joe-slack_photo_001.jpg,141-speedway,unknown-year,mark-vandenboogard,joe-slack,0.8367,dells-motor-speedway_unknown-year_paula-knutson_unknown-photographer_photo_001.jpg,dells-motor-speedway,unknown-year,paula-knutson,unknown-photographer,141-speedway,unknown-year,mark-vandenboogard,joe-slack,,,,,,,
C:\Users\schaf\Desktop\PHOTOS-UNKNOWN\unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10197.jpg,unknown-track_unknown-year_unknown-driver_unknown-photographer_photo_10197.jpg,0.8787,medium,0.8787,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_003.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8643,141-speedway_1985_roy-powless_joe-slack_post_001.jpg,141-speedway,1985,roy-powless,joe-slack,0.8591,dells-motor-speedway_unknown-year_pat-heaney_pat-heaney_post_001.jpg,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,0.8551,capital-super-speedway_unknown-year_bob-brownell_unknown-photographer_photo_001.jpg,capital-super-speedway,unknown-year,bob-brownell,unknown-photographer,0.8531,brown-county-speedway_unknown-year_terry-anvelink_bob-bergeron_photo_001.jpg,brown-county-speedway,unknown-year,terry-anvelink,bob-bergeron,dells-motor-speedway,unknown-year,pat-heaney,pat-heaney,,,,,,,
