series_slug,season_year,finishing_position,driver_name,driver_slug_guess,points,starts,wins,top5,top10,poles
wisconsin-challenge-series,2001,1,Mark Eswein,mark-eswein,364,3,0,3,3,
wisconsin-challenge-series,2001,2,Kenny Reiser,kenny-reiser,360,3,0,1,3,
wisconsin-challenge-series,2001,3,Allen Check,allen-check,314,3,0,1,3,
wisconsin-challenge-series,2001,4,Kirby Kurth,kirby-kurth,309,2,2,2,2,
wisconsin-challenge-series,2001,5,Jesse Haase,jesse-haase,299,3,0,1,2,
wisconsin-challenge-series,2001,6,Bryan Roach,bryan-roach,270,3,0,1,1,
wisconsin-challenge-series,2001,7,Jeremy Lepak,jeremy-lepak,262,3,0,1,1,
wisconsin-challenge-series,2001,8,Gary Back,gary-back,240,3,0,0,1,
wisconsin-challenge-series,2001,9,Benjamin Brinkman,benjamin-brinkman,228,2,0,0,1,
wisconsin-challenge-series,2001,10,Burton Brown,burton-brown,226,2,0,0,0,
wisconsin-challenge-series,2001,11,Kyle Kinder,kyle-kinder,217,2,0,1,2,
wisconsin-challenge-series,2001,12,Jeff Weinfurter,jeff-weinfurter,202,3,0,0,0,
wisconsin-challenge-series,2001,13,Tony Strupp,tony-strupp,201,2,0,0,1,
wisconsin-challenge-series,2001,13,Jason Weinkauf,jason-weinkauf,201,3,0,0,0,
wisconsin-challenge-series,2001,15,Matt Kocourek,matt-kocourek,172,2,0,0,0,
wisconsin-challenge-series,2001,16,Rick Corso,rick-corso,169,2,0,0,1,
wisconsin-challenge-series,2001,17,Judd Brandl,judd-brandl,164,1,0,1,1,
wisconsin-challenge-series,2001,18,Joe Krzykowski,joe-krzykowski,159,2,0,0,0,
wisconsin-challenge-series,2001,19,Frank Kreyer,frank-kreyer,152,2,0,0,0,
wisconsin-challenge-series,2001,20,Kevin Peterson,kevin-peterson,151,2,0,0,1,
wisconsin-challenge-series,2001,21,Rocky Breezer,rocky-breezer,143,1,1,1,1,
wisconsin-challenge-series,2001,22,Frank Nitzke,frank-nitzke,134,0,0,0,0,
wisconsin-challenge-series,2001,23,Scott Beyer,scott-beyer,132,2,0,0,0,
wisconsin-challenge-series,2001,24,Don Turner,don-turner,125,1,0,1,1,
wisconsin-challenge-series,2001,25,Jeff Way,jeff-way,122,1,0,0,0,
wisconsin-challenge-series,2001,26,Jerry Schneider,jerry-schneider,120,0,0,0,0,
wisconsin-challenge-series,2001,27,Terry Schoppenhorst,terry-schoppenhorst,117,2,0,0,0,
wisconsin-challenge-series,2001,28,Jim Carlson,jim-carlson,115,1,0,1,1,
wisconsin-challenge-series,2001,29,Andrew Morrissey,andrew-morrissey,113,1,0,0,1,
wisconsin-challenge-series,2001,30,Brandon Selle,brandon-selle,112,0,0,0,0,
wisconsin-challenge-series,2001,31,Bob Campbell,bob-campbell,106,1,0,0,1,
wisconsin-challenge-series,2001,32,"Rich Schumann, Jr.",rich-schumann-jr,102,1,0,0,1,
wisconsin-challenge-series,2001,33,Joe Fischer,joe-fischer,98,1,0,0,0,
wisconsin-challenge-series,2001,34,Todd Stapleman,todd-stapleman,94,1,0,0,1,
wisconsin-challenge-series,2001,35,Eric Hammond,eric-hammond,91,1,0,0,0,
wisconsin-challenge-series,2001,36,Doug Drost,doug-drost,89,1,0,0,0,
wisconsin-challenge-series,2001,37,LeRoy Pettis,leroy-pettis,84,1,0,0,0,
wisconsin-challenge-series,2001,38,Aaron Roehl,aaron-roehl,82,0,0,0,0,
wisconsin-challenge-series,2001,39,Luke Westenberg,luke-westenberg,80,0,0,0,0,
wisconsin-challenge-series,2001,40,Neil Knoblock,neil-knoblock,78,1,0,0,0,
wisconsin-challenge-series,2001,40,Jack Pankratz,jack-pankratz,78,0,0,0,0,
wisconsin-challenge-series,2001,42,Kevin Baldry,kevin-baldry,78,0,0,0,0,
wisconsin-challenge-series,2001,43,Mark Mackesy,mark-mackesy,76,0,0,0,0,
wisconsin-challenge-series,2001,43,Paul Block,paul-block,76,0,0,0,0,
wisconsin-challenge-series,2001,45,Chris Weinkauf,chris-weinkauf,75,1,0,0,0,
wisconsin-challenge-series,2001,46,Troy Nelson,troy-nelson,74,0,0,0,0,
wisconsin-challenge-series,2001,47,Chad Devine,chad-devine,68,0,0,0,0,
wisconsin-challenge-series,2001,48,Clint Sillars,clint-sillars,47,0,0,0,0,
wisconsin-challenge-series,2001,49,Greg Ives,greg-ives,44,0,0,0,0,
wisconsin-challenge-series,2001,49,Mike Strupp,mike-strupp,44,0,0,0,0,
wisconsin-challenge-series,2001,49,Chad Barker,chad-barker,44,0,0,0,0,
wisconsin-challenge-series,2001,49,Pete Kempf,pete-kempf,44,0,0,0,0,
wisconsin-challenge-series,2001,53,Chris Grimes,chris-grimes,38,0,0,0,0,
wisconsin-challenge-series,2001,54,Dave Phillips,dave-phillips,36,0,0,0,0,
wisconsin-challenge-series,2001,54,Gary Bock,gary-bock,36,0,0,0,0,
wisconsin-challenge-series,2001,54,Bruce Havel,bruce-havel,36,0,0,0,0,
wisconsin-challenge-series,2001,57,Ron Baciak,ron-baciak,34,0,0,0,0,
wisconsin-challenge-series,2001,57,Rick Grunden,rick-grunden,34,0,0,0,0,
wisconsin-challenge-series,2001,57,Kevin Beyer,kevin-beyer,34,0,0,0,0,
wisconsin-challenge-series,2001,57,John Raupp,john-raupp,34,0,0,0,0,
wisconsin-challenge-series,2001,57,Dave Gawronski,dave-gawronski,34,0,0,0,0,
wisconsin-challenge-series,2001,62,Brian Back,brian-back,32,0,0,0,0,
wisconsin-challenge-series,2001,62,"Mike Vogt, Jr.",mike-vogt-jr,32,0,0,0,0,
wisconsin-challenge-series,2001,62,Steve Lamke,steve-lamke,32,0,0,0,0,
wisconsin-challenge-series,2001,65,Greg Back,greg-back,30,0,0,0,0,
wisconsin-challenge-series,2001,65,Cory Podolski,cory-podolski,30,0,0,0,0,
wisconsin-challenge-series,2002,1,Gary Back,gary-back,679,6,1,4,4,
wisconsin-challenge-series,2002,2,Kenny Reiser,kenny-reiser,672,7,0,2,6,
wisconsin-challenge-series,2002,3,Jeremy Lepak,jeremy-lepak,643,6,0,3,4,
wisconsin-challenge-series,2002,4,Allen Check,allen-check,627,6,0,2,5,
