event_slug,series_event_id,season_id,race_number,track_id,finishing_position,starting_position,car_number,driver_id,driver_name,driver_slug,sponsor,make,laps,led,status,points,result_section,source_url
2005-power-playground-100,,45,8,69,4,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2005-power-playground-100,,45,8,69,5,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-power-playground-100,,45,8,69,6,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-power-playground-100,,45,8,69,7,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-power-playground-100,,45,8,69,8,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2005-power-playground-100,,45,8,69,9,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2005-power-playground-100,,45,8,69,10,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-power-playground-100,,45,8,69,11,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-power-playground-100,,45,8,69,12,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2005-power-playground-100,,45,8,69,13,,,516,Allen Check,allen-check,,,,,,,feature,
2005-power-playground-100,,45,8,69,14,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-power-playground-100,,45,8,69,15,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2005-power-playground-100,,45,8,69,16,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
2005-power-playground-100,,45,8,69,17,,,12161,"Jim Sauter, Jr.",jim-sauter-jr,,,,,,,feature,
2005-power-playground-100,,45,8,69,18,,,11624,Jesse Haase,jesse-haase,,,,,,,feature,
2005-power-playground-100,,45,8,69,19,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-power-playground-100,,45,8,69,20,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2005-power-playground-100,,45,8,69,21,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2005-power-playground-100,,45,8,69,22,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2005-power-playground-100,,45,8,69,23,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2005-championship-80,,45,9,119,1,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2005-championship-80,,45,9,119,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2005-championship-80,,45,9,119,3,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2005-championship-80,,45,9,119,4,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2005-championship-80,,45,9,119,5,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2005-championship-80,,45,9,119,6,,,20451,Ryan Mathews,ryan-mathews,,,,,,,feature,
2005-championship-80,,45,9,119,7,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2005-championship-80,,45,9,119,8,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2005-championship-80,,45,9,119,9,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2005-championship-80,,45,9,119,10,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2005-championship-80,,45,9,119,11,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2005-championship-80,,45,9,119,12,,,15732,M.G. Gajewski,m-g-gajewski,,,,,,,feature,
2005-championship-80,,45,9,119,13,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
2005-championship-80,,45,9,119,14,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2005-championship-80,,45,9,119,15,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2005-championship-80,,45,9,119,16,,,10389,Jamie Iverson,jamie-iverson,,,,,,,feature,
2005-championship-80,,45,9,119,17,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2005-championship-80,,45,9,119,18,,,2511,Brad Wildes,brad-wildes,,,,,,,feature,
2005-championship-80,,45,9,119,19,,,7519,Doug Drost,doug-drost,,,,,,,feature,
2005-championship-80,,45,9,119,20,,,181,Adam Royle,adam-royle,,,,,,,feature,
2005-championship-80,,45,9,119,21,,,2808,Brian Back,brian-back,,,,,,,feature,
2005-championship-80,,45,9,119,22,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2005-championship-80,,45,9,119,23,,,11096,Jeff Weinfurter,jeff-weinfurter,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,1,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,2,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,3,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,4,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,5,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,6,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,7,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,8,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,9,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,10,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,11,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,12,,,5051,Dale Nottestad,dale-nottestad,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,13,,,19354,Ricky Bilderback,ricky-bilderback,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,14,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,15,,,10413,Jamie Wallace,jamie-wallace,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,16,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,17,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,18,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,19,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,20,,,6821,Dexter Bean,dexter-bean,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,21,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,22,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,23,,,7419,Don Turner,don-turner,,,,,,,feature,
2006-spring-classic-presented-by-international-truck-and-yellow-book,,46,1,174,24,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-miller-classic-100,,46,2,31,1,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-miller-classic-100,,46,2,31,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-miller-classic-100,,46,2,31,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-miller-classic-100,,46,2,31,4,,,13618,Josh Vadnais,josh-vadnais,,,,,,,feature,
2006-miller-classic-100,,46,2,31,5,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-miller-classic-100,,46,2,31,6,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-miller-classic-100,,46,2,31,7,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-miller-classic-100,,46,2,31,8,,,8314,Erik Darnell,erik-darnell,,,,,,,feature,
2006-miller-classic-100,,46,2,31,9,,,20814,Scott Ollerman,scotty-ollerman,,,,,,,feature,
2006-miller-classic-100,,46,2,31,10,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-miller-classic-100,,46,2,31,11,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
2006-miller-classic-100,,46,2,31,12,,,13427,Jonathan Eilen,jonathan-eilen,,,,,,,feature,
2006-miller-classic-100,,46,2,31,13,,,10651,Jason Tyler,jason-tyler,,,,,,,feature,
2006-miller-classic-100,,46,2,31,14,,,11214,Jeremy Miller IL,jeremy-miller,,,,,,,feature,
2006-miller-classic-100,,46,2,31,15,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-miller-classic-100,,46,2,31,16,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-miller-classic-100,,46,2,31,17,,,3215,Bryan Roach,bryan-roach,,,,,,,feature,
2006-miller-classic-100,,46,2,31,18,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-miller-classic-100,,46,2,31,19,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
2006-miller-classic-100,,46,2,31,20,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-miller-classic-100,,46,2,31,21,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-miller-classic-100,,46,2,31,22,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-miller-classic-100,,46,2,31,23,,,603,Andrew Morrissey,andrew-morrissey,,,,,,,feature,
2006-miller-classic-100,,46,2,31,24,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2006-miller-classic-100,,46,2,31,25,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-miller-classic-100,,46,2,31,26,,,2911,"Brian Johnson, Jr.",brian-johnson-jr,,,,,,,feature,
2006-miller-classic-100,,46,2,31,27,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-miller-classic-100,,46,2,31,28,,,5051,Dale Nottestad,dale-nottestad,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,1,,,19635,Rod Wheeler,rod-wheeler,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,2,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,3,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,4,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,5,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,6,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,7,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,8,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,9,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,10,,,21953,Terry Korth,terry-korth,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,11,,,21594,Steve Rubeck,steve-rubeck,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,12,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,13,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,14,,,10389,Jamie Iverson,jamie-iverson,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,15,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,16,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,17,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,18,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,19,,,21996,Terry Patnode,terry-patnode,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,20,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,21,,,22907,Tommy Pecaro,tommy-pecaro,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,22,,,19464,Robb Vanderloop,robb-vanderloop,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,23,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,24,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,25,,,1801,Bob Danes,bob-danes,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,26,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-budweiser-wapl-spring-classic,,46,3,217,27,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-memorial-100,,46,4,69,1,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-memorial-100,,46,4,69,2,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2006-memorial-100,,46,4,69,3,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-memorial-100,,46,4,69,4,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-memorial-100,,46,4,69,5,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-memorial-100,,46,4,69,6,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-memorial-100,,46,4,69,7,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2006-memorial-100,,46,4,69,8,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-memorial-100,,46,4,69,9,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-memorial-100,,46,4,69,10,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-memorial-100,,46,4,69,11,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-memorial-100,,46,4,69,12,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-memorial-100,,46,4,69,13,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-memorial-100,,46,4,69,14,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-memorial-100,,46,4,69,15,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2006-memorial-100,,46,4,69,16,,,7419,Don Turner,don-turner,,,,,,,feature,
2006-memorial-100,,46,4,69,17,,,8145,Elliott Weiler,elliott-weiler,,,,,,,feature,
2006-memorial-100,,46,4,69,18,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2006-memorial-100,,46,4,69,19,,,10658,Jason Vandenberg,jason-vandenberg,,,,,,,feature,
2006-memorial-100,,46,4,69,20,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2006-memorial-100,,46,4,69,21,,,10651,Jason Tyler,jason-tyler,,,,,,,feature,
2006-memorial-100,,46,4,69,22,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2006-memorial-100,,46,4,69,23,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2006-memorial-100,,46,4,69,24,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2006-north-american-cup,,46,5,49,1,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-north-american-cup,,46,5,49,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-north-american-cup,,46,5,49,3,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-north-american-cup,,46,5,49,4,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-north-american-cup,,46,5,49,5,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2006-north-american-cup,,46,5,49,6,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-north-american-cup,,46,5,49,7,,,22698,Tom Lichtfeld,tom-lichtfeld,,,,,,,feature,
2006-north-american-cup,,46,5,49,8,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-north-american-cup,,46,5,49,9,,,7419,Don Turner,don-turner,,,,,,,feature,
2006-north-american-cup,,46,5,49,10,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-north-american-cup,,46,5,49,11,,,22907,Tommy Pecaro,tommy-pecaro,,,,,,,feature,
2006-north-american-cup,,46,5,49,12,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-north-american-cup,,46,5,49,13,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-north-american-cup,,46,5,49,14,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
2006-north-american-cup,,46,5,49,15,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-north-american-cup,,46,5,49,16,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-north-american-cup,,46,5,49,17,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2006-north-american-cup,,46,5,49,18,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-north-american-cup,,46,5,49,19,,,8243,Eric Klawitter,eric-klawitter,,,,,,,feature,
2006-north-american-cup,,46,5,49,20,,,11092,Jeff Way,jeff-way,,,,,,,feature,
2006-north-american-cup,,46,5,49,21,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2006-north-american-cup,,46,5,49,22,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-north-american-cup,,46,5,49,23,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2006-north-american-cup,,46,5,49,24,,,11765,Jim Carlson,jim-carlson,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,2,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,3,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,4,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,5,,,1662,Blake Horstman,blake-horstman,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,6,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,7,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,8,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,9,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,10,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,11,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,12,,,4194,Chris Weinkauf,chris-weinkauf,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,13,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,14,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,15,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,16,,,18245,Pete Kempf,pete-kempf,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,17,,,17639,Nick Hammer,nick-hammer,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,18,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,19,,,22155,Tim Hintz,tim-hintz,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,20,,,1100,Ben Pettis,ben-pettis,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,21,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,22,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,23,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-earth-inc-v-and-h-heavy-truck-mansfield-80,,46,6,119,24,,,8715,Gary Back,gary-back,,,,,,,feature,
2006-power-playground-100,,46,7,69,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-power-playground-100,,46,7,69,2,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-power-playground-100,,46,7,69,3,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-power-playground-100,,46,7,69,4,,,14187,Ken Reiser,kenny-reiser,,,,,,,feature,
2006-power-playground-100,,46,7,69,5,,,8535,Frank Nitzke,frank-nitzke,,,,,,,feature,
2006-power-playground-100,,46,7,69,6,,,21465,Steve Holzhausen,steve-holzhausen,,,,,,,feature,
2006-power-playground-100,,46,7,69,7,,,13291,John Zimmerman,john-zimmerman,,,,,,,feature,
2006-power-playground-100,,46,7,69,8,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-power-playground-100,,46,7,69,9,,,6359,Dean Cornelius,dean-cornelius,,,,,,,feature,
2006-power-playground-100,,46,7,69,10,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-power-playground-100,,46,7,69,11,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2006-power-playground-100,,46,7,69,12,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-power-playground-100,,46,7,69,13,,,3355,Burton Brown,burton-brown,,,,,,,feature,
2006-power-playground-100,,46,7,69,14,,,181,Adam Royle,adam-royle,,,,,,,feature,
2006-power-playground-100,,46,7,69,15,,,13890,Keith Bohmsach,keith-bohmsach,,,,,,,feature,
2006-power-playground-100,,46,7,69,16,,,20139,Rory Melbinger,rory-melbinger,,,,,,,feature,
2006-power-playground-100,,46,7,69,17,,,10667,Jason Weinkauf,jason-weinkauf,,,,,,,feature,
2006-power-playground-100,,46,7,69,18,,,6590,Dennis Prunty,dennis-prunty,,,,,,,feature,
2006-power-playground-100,,46,7,69,19,,,7419,Don Turner,don-turner,,,,,,,feature,
2006-power-playground-100,,46,7,69,20,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-power-playground-100,,46,7,69,21,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-power-playground-100,,46,7,69,22,,,2665,Brandon Selle,brandon-selle,,,,,,,feature,
2006-power-playground-100,,46,7,69,23,,,14762,Kyle Kinder,kyle-kinder,,,,,,,feature,
2006-power-playground-100,,46,7,69,24,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-blue-race-overall,,46,8,217,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-blue-race-overall,,46,8,217,2,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
2006-blue-race-overall,,46,8,217,3,,,19635,Rod Wheeler,rod-wheeler,,,,,,,feature,
2006-blue-race-overall,,46,8,217,4,,,16835,Mike Gardner,mike-gardner,,,,,,,feature,
2006-blue-race-overall,,46,8,217,5,,,11210,Jeremy Lepak,jeremy-lepak,,,,,,,feature,
2006-blue-race-overall,,46,8,217,6,,,11080,Jeff VanOudenhoven,jeff-van-oudenhoven,,,,,,,feature,
2006-blue-race-overall,,46,8,217,7,,,15608,Lowell Bennett,lowell-bennett,,,,,,,feature,
2006-blue-race-overall,,46,8,217,8,,,13086,John Meidam,john-meidam,,,,,,,feature,
2006-blue-race-overall,,46,8,217,9,,,681,Andy Monday,andy-monday,,,,,,,feature,
2006-blue-race-overall,,46,8,217,10,,,21903,Terry Baldry,terry-baldry,,,,,,,feature,
2006-blue-race-overall,,46,8,217,11,,,15866,Mark Eswein,mark-eswein,,,,,,,feature,
2006-blue-race-overall,,46,8,217,12,,,5843,Dave Feiler,dave-feiler,,,,,,,feature,
2006-blue-race-overall,,46,8,217,13,,,6590,Dennis Prunty,dennis-prunty,,,,,,,feature,
2006-blue-race-overall,,46,8,217,14,,,17569,Neil Knoblock,neil-knoblock,,,,,,,feature,
2006-blue-race-overall,,46,8,217,15,,,11827,Jim Duchow,jim-duchow,,,,,,,feature,
2006-blue-race-overall,,46,8,217,16,,,8526,Frank Kreyer,frank-kreyer,,,,,,,feature,
2006-blue-race-overall,,46,8,217,17,,,1801,Bob Danes,bob-danes,,,,,,,feature,
2006-blue-race-overall,,46,8,217,18,,,17491,Nate Van Wychen,nate-van-wychen,,,,,,,feature,
2006-blue-race-overall,,46,8,217,19,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-blue-race-overall,,46,8,217,20,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-blue-race-overall,,46,8,217,21,,,10155,Jacob Humphrey,jacob-humphrey,,,,,,,feature,
2006-blue-race-overall,,46,8,217,22,,,17639,Nick Hammer,nick-hammer,,,,,,,feature,
2006-blue-race-overall,,46,8,217,23,,,10389,Jamie Iverson,jamie-iverson,,,,,,,feature,
2006-blue-race-overall,,46,8,217,24,,,16017,Mark Schroeder,mark-schroeder,,,,,,,feature,
2006-governors-cup-50,,46,9,125,1,,,17512,Nathan Haseleu,nathan-haseleu,,,,,,,feature,
2006-governors-cup-50,,46,9,125,2,,,23187,Trent Snyder,trent-snyder,,,,,,,feature,
2006-governors-cup-50,,46,9,125,3,,,11050,Jeff Storm,jeff-storm,,,,,,,feature,
2006-governors-cup-50,,46,9,125,4,,,14294,Kenny Richards,kenny-richards,,,,,,,feature,
2006-governors-cup-50,,46,9,125,5,,,22477,Todd Stapleman,todd-stapleman,,,,,,,feature,
2006-governors-cup-50,,46,9,125,6,,,3880,Charlie Menard,charlie-menard,,,,,,,feature,
2006-governors-cup-50,,46,9,125,7,,,21377,Steve Carlson,steve-carlson,,,,,,,feature,
2006-governors-cup-50,,46,9,125,8,,,22275,Tim Schendel,tim-schendel,,,,,,,feature,
2006-governors-cup-50,,46,9,125,9,,,10910,Jeff Kendall,jeff-kendall,,,,,,,feature,
2006-governors-cup-50,,46,9,125,10,,,8381,"Eugene Gregorich, Jr.",eugene-gregorich-jr,,,,,,,feature,
2006-governors-cup-50,,46,9,125,11,,,22266,Tim Rothe,tim-rothe,,,,,,,feature,
